trial_id,object_name,tool_family,task_name,mode,seed,resolved_baseline_object,pivot_x,pivot_y,pivot_z,target_x,target_y,target_conditioned,target_conditioning_schema,compile_success,validation_success,num_waypoints,num_clamped_waypoints,mean_translation_error_m,max_translation_error_m,mean_rotation_error_deg,max_rotation_error_deg,reference_path_length_m,candidate_path_length_m,path_length_ratio,sample_count,semantic_contact_point_xy_error_m,screwdriver_max_primary_axis_tilt_deg,screwdriver_twist_angle_span_deg,error,replay_artifact_path
0039_cuboid_hammer_v014_llm_lie_x-0p150_y-0p130,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,-0.15,-0.13,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2526144551239974e-09,,,,geometry/replay/trials/0039_cuboid_hammer_v014_llm_lie_x-0p150_y-0p130.json
0040_cuboid_hammer_v014_llm_lie_x+0p000_y-0p130,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.0,-0.13,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.256867670077096e-09,,,,geometry/replay/trials/0040_cuboid_hammer_v014_llm_lie_x+0p000_y-0p130.json
0041_cuboid_hammer_v014_llm_lie_x+0p150_y-0p130,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.15,-0.13,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.206335383118183e-17,,,,geometry/replay/trials/0041_cuboid_hammer_v014_llm_lie_x+0p150_y-0p130.json
0042_cuboid_hammer_v014_llm_lie_x-0p150_y-0p080,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,-0.15,-0.08,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3751713881216646e-09,,,,geometry/replay/trials/0042_cuboid_hammer_v014_llm_lie_x-0p150_y-0p080.json
0043_cuboid_hammer_v014_llm_lie_x+0p000_y-0p080,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.0,-0.08,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0381689855629817e-09,,,,geometry/replay/trials/0043_cuboid_hammer_v014_llm_lie_x+0p000_y-0p080.json
0044_cuboid_hammer_v014_llm_lie_x+0p150_y-0p080,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.15,-0.08,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.925231146709438e-17,,,,geometry/replay/trials/0044_cuboid_hammer_v014_llm_lie_x+0p150_y-0p080.json
0045_cuboid_hammer_v014_llm_lie_x-0p150_y-0p030,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,-0.15,-0.03,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.011890426225991e-10,,,,geometry/replay/trials/0045_cuboid_hammer_v014_llm_lie_x-0p150_y-0p030.json
0046_cuboid_hammer_v014_llm_lie_x+0p000_y-0p030,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.0,-0.03,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5018537765542006e-17,,,,geometry/replay/trials/0046_cuboid_hammer_v014_llm_lie_x+0p000_y-0p030.json
0047_cuboid_hammer_v014_llm_lie_x+0p150_y-0p030,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,0.15,-0.03,False,,True,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.651679593482368e-09,,,,geometry/replay/trials/0047_cuboid_hammer_v014_llm_lie_x+0p150_y-0p030.json
0048_cuboid_hammer_v014_llm_only_x-0p150_y-0p130,cuboid_hammer_v014,hammer,swing_down,llm_only,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,-0.15,-0.13,True,llm_only_target_conditioned_v1,True,True,37,0,0.18656984514915426,0.28607737393604316,0.0,0.0,1.0647205635790191,1.165022646321983,1.0942050770634149,38.0,0.08789584861941882,,,,geometry/replay/trials/0048_cuboid_hammer_v014_llm_only_x-0p150_y-0p130.json
