trial_id,object_name,tool_family,task_name,mode,seed,resolved_baseline_object,pivot_x,pivot_y,pivot_z,target_x,target_y,target_conditioned,target_conditioning_schema,hammer_swing_solver,compile_success,validation_success,num_waypoints,num_clamped_waypoints,mean_translation_error_m,max_translation_error_m,mean_rotation_error_deg,max_rotation_error_deg,reference_path_length_m,candidate_path_length_m,path_length_ratio,sample_count,semantic_contact_point_xy_error_m,screwdriver_max_primary_axis_tilt_deg,screwdriver_twist_angle_span_deg,error,replay_artifact_path
0028_mallet_hammer_llm_lie_x+0p150_y-0p030,mallet_hammer,hammer,swing_down,llm_lie,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.15,-0.03,False,,horizontal_head,True,True,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.162273107615528e-08,,,,geometry/replay/trials/0028_mallet_hammer_llm_lie_x+0p150_y-0p030.json
0029_mallet_hammer_llm_only_x-0p150_y-0p130,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,-0.15,-0.13,True,llm_only_target_conditioned_v1,,True,True,36,0,0.12686442684864507,0.2537288519922551,0.0,0.0,0.6542138327682845,0.709196012268738,1.0840431319952348,37.0,0.3997240804077651,,,,geometry/replay/trials/0029_mallet_hammer_llm_only_x-0p150_y-0p130.json
0030_mallet_hammer_llm_only_x+0p000_y-0p130,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.0,-0.13,True,llm_only_target_conditioned_v1,,True,True,36,0,0.11707103123378436,0.21571918653919148,0.0,0.0,0.6542138327682845,0.563442308077752,0.8612509853140283,37.0,0.3997240804077651,,,,geometry/replay/trials/0030_mallet_hammer_llm_only_x+0p000_y-0p130.json
0031_mallet_hammer_llm_only_x+0p150_y-0p130,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.15,-0.13,True,llm_only_target_conditioned_v1,,True,True,36,0,0.1632482771731575,0.32649655434629016,0.0,0.0,0.6542138327682845,0.7291812168477432,1.1145915606251195,37.0,0.44246543103153707,,,,geometry/replay/trials/0031_mallet_hammer_llm_only_x+0p150_y-0p130.json
0032_mallet_hammer_llm_only_x-0p150_y-0p080,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,-0.15,-0.08,True,llm_only_target_conditioned_v1,,True,True,36,0,0.10649216431481086,0.21298432862963015,0.0,0.0,0.6542138327682845,0.6938690230818881,1.0606150287984648,37.0,0.3997240804077651,,,,geometry/replay/trials/0032_mallet_hammer_llm_only_x-0p150_y-0p080.json
0033_mallet_hammer_llm_only_x+0p000_y-0p080,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.0,-0.08,True,llm_only_target_conditioned_v1,,True,True,36,0,0.11999999356762943,0.24,0.0,0.0,0.6542138327682845,0.7116699754708049,1.087824713915627,37.0,0.44246543103153707,,,,geometry/replay/trials/0033_mallet_hammer_llm_only_x+0p000_y-0p080.json
0034_mallet_hammer_llm_only_x+0p150_y-0p080,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.15,-0.08,True,llm_only_target_conditioned_v1,,True,True,36,0,0.11691364169490644,0.23382728338981287,0.0,0.0,0.6542138327682845,0.6877657449604583,1.0512858495366875,37.0,0.3997240804077651,,,,geometry/replay/trials/0034_mallet_hammer_llm_only_x+0p150_y-0p080.json
0035_mallet_hammer_llm_only_x-0p150_y-0p030,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,-0.15,-0.03,True,llm_only_target_conditioned_v1,,True,True,36,0,0.12954166265927344,0.20329767217554146,0.0,0.0,0.6542138327682845,0.970053660578113,1.4827776668575818,37.0,0.3997240804077651,,,,geometry/replay/trials/0035_mallet_hammer_llm_only_x-0p150_y-0p030.json
0036_mallet_hammer_llm_only_x+0p000_y-0p030,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.0,-0.03,True,llm_only_target_conditioned_v1,,True,True,36,0,0.05818642379081557,0.11620135652454174,0.0,0.0,0.6542138327682845,0.6544263532248672,1.0003248486136154,37.0,0.3997240804077651,,,,geometry/replay/trials/0036_mallet_hammer_llm_only_x+0p000_y-0p030.json
0037_mallet_hammer_llm_only_x+0p150_y-0p030,mallet_hammer,hammer,swing_down,llm_only,0,mallet_hammer,0.10964212432374565,0.05731781420714077,0.5798402402360319,0.15,-0.03,True,llm_only_target_conditioned_v1,,True,True,36,0,0.13196082477695179,0.21050682052884112,0.0,0.0,0.6542138327682845,0.5447561834881056,0.8326882682730623,37.0,0.3997240804077651,,,,geometry/replay/trials/0037_mallet_hammer_llm_only_x+0p150_y-0p030.json
0038_cuboid_hammer_v014_predefined,cuboid_hammer_v014,hammer,swing_down,predefined,0,claw_hammer,,,,-0.1959162963345168,0.047830040448630005,False,,,True,True,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20236910020175874,,,,geometry/replay/trials/0038_cuboid_hammer_v014_predefined.json
0039_cuboid_hammer_v014_llm_lie_x-0p150_y-0p130,cuboid_hammer_v014,hammer,swing_down,llm_lie,0,claw_hammer,0.09076502773615436,0.08070982635558854,0.5743193171844398,-0.15,-0.13,False,,horizontal_head,True,True,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,,,,geometry/replay/trials/0039_cuboid_hammer_v014_llm_lie_x-0p150_y-0p130.json
