trial_id,geometry_trial_id,object_name,task_name,mode,policy_variant,benchmark_cell,seed,execution_success,goal_completion_pct,peak_success_count,tracking_success_rate,translation_rmse_m,rotation_rmse_deg,mean_translation_error_m,mean_rotation_error_deg,final_translation_error_m,final_rotation_error_deg,dropped_count,dropped_first_step,object_z_low_count,object_z_low_first_step,geometry_goal_count,execution_goal_count,reference_goal_count,execution_goal_transform,execution_goal_cycle_style,failure_stage,failure_category,error,artifact_dir,trace_path,resolved_baseline_object,eval_returncode,produced_eval_json,replay_artifact_path
0098_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p130_pretrained,0098_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p130,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.27127926166534744,146.07653803941497,0.25676583705089506,142.84927008394004,0.6687161747932413,168.62581968037193,0,,10574,227.0,9,100,100,cycle_to_predefined_length,forward_repeat,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0098_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0098_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p130_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0098_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p130_pretrained.json
0099_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p080_pretrained,0099_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p080,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,3.0,3,0.0,0.09228574097095028,67.44899539898975,0.07479503414922749,42.19088502034788,0.14390614713339223,89.96705730475837,9881,920.0,9705,1096.0,9,100,100,cycle_to_predefined_length,forward_repeat,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0099_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0099_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p080_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0099_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p080_pretrained.json
0100_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p080_pretrained,0100_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p080,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,4.0,4,0.0,0.09166062010291222,67.24900389216498,0.07699219130904907,46.52715772654951,0.13679168693573054,78.59501249598956,9880,921.0,9721,1080.0,9,100,100,cycle_to_predefined_length,forward_repeat,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0100_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0100_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p080_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0100_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p080_pretrained.json
0101_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p080_pretrained,0101_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p080,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.2825199096081608,125.05300425997942,0.26763690951284197,120.35776384725817,0.7931248263285384,119.25721135845419,0,,10370,431.0,9,100,100,cycle_to_predefined_length,forward_repeat,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0101_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0101_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p080_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0101_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p080_pretrained.json
0102_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p030_pretrained,0102_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p030,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.25341280347534917,128.55405704299946,0.23339529440974127,121.24540150138348,0.6668129299589938,97.4126072262,0,,10051,750.0,9,100,100,cycle_to_predefined_length,forward_repeat,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0102_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0102_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p030_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0102_cylinder_screwdriver_v3009_llm_lie_x-0p150_y-0p030_pretrained.json
0103_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p030_pretrained,0103_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p030,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,11.0,11,0.0,0.12234166772848933,114.13236597912412,0.10401844929157326,94.4796291787838,0.13714669576902572,114.46592321828271,10110,278.0,9719,1082.0,9,100,100,cycle_to_predefined_length,forward_repeat,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0103_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0103_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p030_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0103_cylinder_screwdriver_v3009_llm_lie_x+0p000_y-0p030_pretrained.json
0104_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p030_pretrained,0104_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p030,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,5.0,5,0.0,0.14906938961868887,104.9810124303542,0.11379742398184409,84.19822718245344,0.16412250794583305,104.02039541691525,10428,343.0,10280,521.0,9,100,100,cycle_to_predefined_length,forward_repeat,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0104_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0104_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p030_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0104_cylinder_screwdriver_v3009_llm_lie_x+0p150_y-0p030_pretrained.json
0105_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p130_pretrained,0105_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p130,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,10.0,10,0.0,0.06936599090138451,17.171219846089926,0.06320804102950323,14.309799729381144,0.19409818566141385,64.75421228938036,10546,255.0,10476,325.0,100,100,100,identity,,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0105_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0105_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p130_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0105_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p130_pretrained.json
0106_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p130_pretrained,0106_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p130,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,26.0,26,0.005154639175257732,0.06665580308519442,42.845854608694964,0.05782110468459377,23.687083267595767,0.2277538259594795,164.45891027408746,10413,388.0,10257,544.0,100,100,100,identity,,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0106_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p130_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0106_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p130_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0106_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p130_pretrained.json
0107_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p130_pretrained,0107_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p130,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,15.0,15,0.011406844106463879,0.07022441213716867,17.585941997294146,0.061564474261438025,14.934426444251303,0.2099134409312693,70.80056927620595,10538,263.0,10453,348.0,100,100,100,identity,,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0107_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0107_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p130_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0107_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p130_pretrained.json
0108_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p080_pretrained,0108_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p080,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,26.0,26,0.010638297872340425,0.07026894003651979,48.1123406484415,0.05992972147385361,26.406925997875476,0.2217273994974701,167.47765191705872,10341,376.0,10056,745.0,100,100,100,identity,,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0108_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0108_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p080_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0108_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p080_pretrained.json
0109_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p080_pretrained,0109_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p080,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,22.0,22,0.015772870662460567,0.06789470131048815,18.5980934284543,0.060064354371196685,15.112931422672334,0.22047248555940502,91.19080574901983,10484,317.0,10384,417.0,100,100,100,identity,,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0109_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0109_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p080_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0109_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p080_pretrained.json
0110_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p080_pretrained,0110_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p080,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,23.0,23,0.018575851393188854,0.06748433992200882,14.59521197108924,0.05914736773654686,13.038085024262685,0.22979532957564974,51.03715262914721,10478,323.0,10378,423.0,100,100,100,identity,,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0110_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0110_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p080_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0110_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p080_pretrained.json
0111_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p030_pretrained,0111_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p030,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,25.0,25,0.010666666666666666,0.0700512433407952,29.097778560968404,0.060650732619383016,20.900278276760712,0.23302658024297424,98.36319404736435,10426,375.0,10283,518.0,100,100,100,identity,,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0111_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0111_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p030_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0111_cylinder_screwdriver_v3009_llm_only_x-0p150_y-0p030_pretrained.json
0112_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p030_pretrained,0112_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p030,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,25.0,25,0.012195121951219513,0.07196809897919627,29.111883006101856,0.06180676187410516,19.784490183715892,0.23479911576433743,116.64111726005459,10473,328.0,10349,452.0,100,100,100,identity,,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0112_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0112_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p030_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0112_cylinder_screwdriver_v3009_llm_only_x+0p000_y-0p030_pretrained.json
0113_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p030_pretrained,0113_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p030,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,15.0,15,0.0,0.06948782188910518,16.617738964227442,0.062490601055372026,14.739112146809054,0.20340043059731738,42.10370917171007,10506,295.0,10327,474.0,100,100,100,identity,,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0113_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0113_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p030_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0113_cylinder_screwdriver_v3009_llm_only_x+0p150_y-0p030_pretrained.json
