trial_id,geometry_trial_id,object_name,task_name,mode,policy_variant,benchmark_cell,seed,execution_success,goal_completion_pct,peak_success_count,tracking_success_rate,translation_rmse_m,rotation_rmse_deg,mean_translation_error_m,mean_rotation_error_deg,final_translation_error_m,final_rotation_error_deg,geometry_goal_count,execution_goal_count,reference_goal_count,execution_goal_transform,execution_goal_cycle_style,failure_stage,failure_category,error,artifact_dir,trace_path,resolved_baseline_object,eval_returncode,produced_eval_json,replay_artifact_path
0037_mallet_hammer_llm_only_x+0p150_y-0p030_pretrained,0037_mallet_hammer_llm_only_x+0p150_y-0p030,mallet_hammer,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0032751091703056767,0.0563649019611833,17.08236528367241,0.05315165316518422,13.797889155745374,0.0730154006234895,6.925724076977944,36,36,36,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0037_mallet_hammer_llm_only_x+0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0037_mallet_hammer_llm_only_x+0p150_y-0p030_pretrained/trace.json,mallet_hammer,0.0,True,execution/replay/trials/0037_mallet_hammer_llm_only_x+0p150_y-0p030_pretrained.json
0038_cuboid_hammer_v014_predefined_pretrained,0038_cuboid_hammer_v014_predefined,cuboid_hammer_v014,swing_down,predefined,pretrained,predefined + pretrained,0,True,100.0,100,0.0012285012285012285,0.06045998616280605,39.60019618971623,0.05496852475612935,31.035481775158573,0.07908689457855388,4.4321367066224315,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0038_cuboid_hammer_v014_predefined_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0038_cuboid_hammer_v014_predefined_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0038_cuboid_hammer_v014_predefined_pretrained.json
0039_cuboid_hammer_v014_llm_lie_x-0p150_y-0p130_pretrained,0039_cuboid_hammer_v014_llm_lie_x-0p150_y-0p130,cuboid_hammer_v014,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.018363939899833055,0.12658075264174018,67.54433936543386,0.1074202816660436,54.38362900456,0.1960511043467092,100.53007300457676,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0039_cuboid_hammer_v014_llm_lie_x-0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0039_cuboid_hammer_v014_llm_lie_x-0p150_y-0p130_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0039_cuboid_hammer_v014_llm_lie_x-0p150_y-0p130_pretrained.json
0040_cuboid_hammer_v014_llm_lie_x+0p000_y-0p130_pretrained,0040_cuboid_hammer_v014_llm_lie_x+0p000_y-0p130,cuboid_hammer_v014,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.043478260869565216,0.07843293601435669,41.704846613886424,0.06311918458571805,29.039583714324856,0.1430058664628473,91.7216468803073,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0040_cuboid_hammer_v014_llm_lie_x+0p000_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0040_cuboid_hammer_v014_llm_lie_x+0p000_y-0p130_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0040_cuboid_hammer_v014_llm_lie_x+0p000_y-0p130_pretrained.json
0041_cuboid_hammer_v014_llm_lie_x+0p150_y-0p130_pretrained,0041_cuboid_hammer_v014_llm_lie_x+0p150_y-0p130,cuboid_hammer_v014,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0125,0.08330874168560247,41.641605059214946,0.06807553896942237,28.558852494328498,0.13935860530513994,88.39689415191955,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0041_cuboid_hammer_v014_llm_lie_x+0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0041_cuboid_hammer_v014_llm_lie_x+0p150_y-0p130_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0041_cuboid_hammer_v014_llm_lie_x+0p150_y-0p130_pretrained.json
0042_cuboid_hammer_v014_llm_lie_x-0p150_y-0p080_pretrained,0042_cuboid_hammer_v014_llm_lie_x-0p150_y-0p080,cuboid_hammer_v014,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.012394366197183098,0.08951264223746849,65.12053140585262,0.07396922057427768,39.348056046865395,0.1747900009493436,103.89827515193842,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0042_cuboid_hammer_v014_llm_lie_x-0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0042_cuboid_hammer_v014_llm_lie_x-0p150_y-0p080_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0042_cuboid_hammer_v014_llm_lie_x-0p150_y-0p080_pretrained.json
0043_cuboid_hammer_v014_llm_lie_x+0p000_y-0p080_pretrained,0043_cuboid_hammer_v014_llm_lie_x+0p000_y-0p080,cuboid_hammer_v014,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.014367816091954023,0.07853278694295154,62.403088056088,0.067965850566456,47.17289858373464,0.13270526078419256,93.4220514585841,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0043_cuboid_hammer_v014_llm_lie_x+0p000_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0043_cuboid_hammer_v014_llm_lie_x+0p000_y-0p080_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0043_cuboid_hammer_v014_llm_lie_x+0p000_y-0p080_pretrained.json
0044_cuboid_hammer_v014_llm_lie_x+0p150_y-0p080_pretrained,0044_cuboid_hammer_v014_llm_lie_x+0p150_y-0p080,cuboid_hammer_v014,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.005921539600296077,0.05872644689603811,28.204335457566145,0.05160990296997531,21.574691531822314,0.13244649143193515,88.88904346424724,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0044_cuboid_hammer_v014_llm_lie_x+0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0044_cuboid_hammer_v014_llm_lie_x+0p150_y-0p080_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0044_cuboid_hammer_v014_llm_lie_x+0p150_y-0p080_pretrained.json
0045_cuboid_hammer_v014_llm_lie_x-0p150_y-0p030_pretrained,0045_cuboid_hammer_v014_llm_lie_x-0p150_y-0p030,cuboid_hammer_v014,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.016090104585679808,0.10373832959988376,79.47975177590725,0.08522310641798189,55.60607852101616,0.15988669664717214,108.36292757048093,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0045_cuboid_hammer_v014_llm_lie_x-0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0045_cuboid_hammer_v014_llm_lie_x-0p150_y-0p030_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0045_cuboid_hammer_v014_llm_lie_x-0p150_y-0p030_pretrained.json
0046_cuboid_hammer_v014_llm_lie_x+0p000_y-0p030_pretrained,0046_cuboid_hammer_v014_llm_lie_x+0p000_y-0p030,cuboid_hammer_v014,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.007349081364829396,0.17563403067533986,92.70994917318119,0.14502975098656393,76.40884999858098,0.1362397213195608,96.74094134233971,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0046_cuboid_hammer_v014_llm_lie_x+0p000_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0046_cuboid_hammer_v014_llm_lie_x+0p000_y-0p030_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0046_cuboid_hammer_v014_llm_lie_x+0p000_y-0p030_pretrained.json
0047_cuboid_hammer_v014_llm_lie_x+0p150_y-0p030_pretrained,0047_cuboid_hammer_v014_llm_lie_x+0p150_y-0p030,cuboid_hammer_v014,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.006297229219143577,0.0649261598187899,31.761038169424722,0.05255542640517054,23.437600595278067,0.14143495765399744,90.17722862938376,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0047_cuboid_hammer_v014_llm_lie_x+0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0047_cuboid_hammer_v014_llm_lie_x+0p150_y-0p030_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0047_cuboid_hammer_v014_llm_lie_x+0p150_y-0p030_pretrained.json
0048_cuboid_hammer_v014_llm_only_x-0p150_y-0p130_pretrained,0048_cuboid_hammer_v014_llm_only_x-0p150_y-0p130,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,False,0.0,0,0.008559201141226819,0.06011334883003968,39.70422659070698,0.054516284971983624,29.228547944311078,0.07829390133858355,4.4321367066224315,37,37,37,identity,,execution_failure,eval_timeout,eval.py timed out after 600.0s. See experiments/results/thesis_main_v3_v1/execution/artifacts/0048_cuboid_hammer_v014_llm_only_x-0p150_y-0p130_pretrained/stderr.txt,experiments/results/thesis_main_v3_v1/execution/artifacts/0048_cuboid_hammer_v014_llm_only_x-0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0048_cuboid_hammer_v014_llm_only_x-0p150_y-0p130_pretrained/trace.json,claw_hammer,,True,execution/replay/trials/0048_cuboid_hammer_v014_llm_only_x-0p150_y-0p130_pretrained.json
0049_cuboid_hammer_v014_llm_only_x+0p000_y-0p130_pretrained,0049_cuboid_hammer_v014_llm_only_x+0p000_y-0p130,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.005389221556886228,0.06542487322973464,33.91908919108564,0.05876858349769291,21.607268971415028,0.07989861728156575,4.4321367066224315,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0049_cuboid_hammer_v014_llm_only_x+0p000_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0049_cuboid_hammer_v014_llm_only_x+0p000_y-0p130_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0049_cuboid_hammer_v014_llm_only_x+0p000_y-0p130_pretrained.json
0050_cuboid_hammer_v014_llm_only_x+0p150_y-0p130_pretrained,0050_cuboid_hammer_v014_llm_only_x+0p150_y-0p130,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.025817555938037865,0.05862080021363983,35.7248868941316,0.05335953522391894,25.614634163500007,0.07784179679427865,4.4321367066224315,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0050_cuboid_hammer_v014_llm_only_x+0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0050_cuboid_hammer_v014_llm_only_x+0p150_y-0p130_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0050_cuboid_hammer_v014_llm_only_x+0p150_y-0p130_pretrained.json
0051_cuboid_hammer_v014_llm_only_x-0p150_y-0p080_pretrained,0051_cuboid_hammer_v014_llm_only_x-0p150_y-0p080,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.014605647517039922,0.060074907709739854,25.924248716300838,0.055777620233374396,18.248496530327497,0.0780397688836682,4.4321367066224315,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0051_cuboid_hammer_v014_llm_only_x-0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0051_cuboid_hammer_v014_llm_only_x-0p150_y-0p080_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0051_cuboid_hammer_v014_llm_only_x-0p150_y-0p080_pretrained.json
0052_cuboid_hammer_v014_llm_only_x+0p000_y-0p080_pretrained,0052_cuboid_hammer_v014_llm_only_x+0p000_y-0p080,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.016819571865443424,0.06212838235640531,45.271875134326116,0.0578999109454869,29.76830202950999,0.07860140348192413,4.4321367066224315,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0052_cuboid_hammer_v014_llm_only_x+0p000_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0052_cuboid_hammer_v014_llm_only_x+0p000_y-0p080_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0052_cuboid_hammer_v014_llm_only_x+0p000_y-0p080_pretrained.json
0053_cuboid_hammer_v014_llm_only_x+0p150_y-0p080_pretrained,0053_cuboid_hammer_v014_llm_only_x+0p150_y-0p080,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.005141388174807198,0.06466245884761898,45.01124808312029,0.05603039075406623,29.061636665671553,0.07716841017275344,21.673310515643983,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0053_cuboid_hammer_v014_llm_only_x+0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0053_cuboid_hammer_v014_llm_only_x+0p150_y-0p080_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0053_cuboid_hammer_v014_llm_only_x+0p150_y-0p080_pretrained.json
0054_cuboid_hammer_v014_llm_only_x-0p150_y-0p030_pretrained,0054_cuboid_hammer_v014_llm_only_x-0p150_y-0p030,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.011914217633042097,0.08392579784651338,38.50044121034049,0.0700469074700934,25.75094038603633,0.07887642448192372,4.4321367066224315,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0054_cuboid_hammer_v014_llm_only_x-0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0054_cuboid_hammer_v014_llm_only_x-0p150_y-0p030_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0054_cuboid_hammer_v014_llm_only_x-0p150_y-0p030_pretrained.json
0055_cuboid_hammer_v014_llm_only_x+0p000_y-0p030_pretrained,0055_cuboid_hammer_v014_llm_only_x+0p000_y-0p030,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.04024767801857585,0.07931967852482835,78.76560855882809,0.06719228187490107,50.951878441938,0.0768462117610953,4.4321367066224315,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0055_cuboid_hammer_v014_llm_only_x+0p000_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0055_cuboid_hammer_v014_llm_only_x+0p000_y-0p030_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0055_cuboid_hammer_v014_llm_only_x+0p000_y-0p030_pretrained.json
0056_cuboid_hammer_v014_llm_only_x+0p150_y-0p030_pretrained,0056_cuboid_hammer_v014_llm_only_x+0p150_y-0p030,cuboid_hammer_v014,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.01,0.09535293735003562,47.10290116393202,0.07497044494733932,33.61124145942512,0.07667065215406438,4.4321367066224315,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0056_cuboid_hammer_v014_llm_only_x+0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0056_cuboid_hammer_v014_llm_only_x+0p150_y-0p030_pretrained/trace.json,claw_hammer,0.0,True,execution/replay/trials/0056_cuboid_hammer_v014_llm_only_x+0p150_y-0p030_pretrained.json
0057_long_screwdriver_predefined_pretrained,0057_long_screwdriver_predefined,long_screwdriver,spin_vertical,predefined,pretrained,predefined + pretrained,0,True,58.0,58,0.0006551648831622625,0.09610866209921871,86.13352744788097,0.08538690470914122,77.94159399857787,0.07654508696693327,16.051159680765558,100,100,100,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0057_long_screwdriver_predefined_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0057_long_screwdriver_predefined_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0057_long_screwdriver_predefined_pretrained.json
0058_long_screwdriver_llm_lie_x-0p150_y-0p130_pretrained,0058_long_screwdriver_llm_lie_x-0p150_y-0p130,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,34.0,34,0.0,0.09991664634872661,70.49354246872294,0.07964114539870316,53.85667526806465,0.29353207921987445,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0058_long_screwdriver_llm_lie_x-0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0058_long_screwdriver_llm_lie_x-0p150_y-0p130_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0058_long_screwdriver_llm_lie_x-0p150_y-0p130_pretrained.json
0059_long_screwdriver_llm_lie_x+0p000_y-0p130_pretrained,0059_long_screwdriver_llm_lie_x+0p000_y-0p130,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.07649929631973738,57.00383702479752,0.0630654854748501,44.272767637357035,0.29810301840986336,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0059_long_screwdriver_llm_lie_x+0p000_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0059_long_screwdriver_llm_lie_x+0p000_y-0p130_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0059_long_screwdriver_llm_lie_x+0p000_y-0p130_pretrained.json
0060_long_screwdriver_llm_lie_x+0p150_y-0p130_pretrained,0060_long_screwdriver_llm_lie_x+0p150_y-0p130,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.0817734781479883,63.168290079559114,0.0689620330631349,46.89558009080106,0.3695534263747342,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0060_long_screwdriver_llm_lie_x+0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0060_long_screwdriver_llm_lie_x+0p150_y-0p130_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0060_long_screwdriver_llm_lie_x+0p150_y-0p130_pretrained.json
0061_long_screwdriver_llm_lie_x-0p150_y-0p080_pretrained,0061_long_screwdriver_llm_lie_x-0p150_y-0p080,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,93.0,93,0.0,0.1096411356244554,67.72519577793337,0.08714654691385305,55.05253477960764,0.2665165556225449,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0061_long_screwdriver_llm_lie_x-0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0061_long_screwdriver_llm_lie_x-0p150_y-0p080_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0061_long_screwdriver_llm_lie_x-0p150_y-0p080_pretrained.json
0062_long_screwdriver_llm_lie_x+0p000_y-0p080_pretrained,0062_long_screwdriver_llm_lie_x+0p000_y-0p080,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.07337941759131832,58.175823710487926,0.06415554354831812,47.073022455273566,0.2715426347276496,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0062_long_screwdriver_llm_lie_x+0p000_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0062_long_screwdriver_llm_lie_x+0p000_y-0p080_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0062_long_screwdriver_llm_lie_x+0p000_y-0p080_pretrained.json
0063_long_screwdriver_llm_lie_x+0p150_y-0p080_pretrained,0063_long_screwdriver_llm_lie_x+0p150_y-0p080,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.08911118259298523,58.518081213900324,0.07168038784120748,39.864409815213044,0.3484820337335463,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0063_long_screwdriver_llm_lie_x+0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0063_long_screwdriver_llm_lie_x+0p150_y-0p080_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0063_long_screwdriver_llm_lie_x+0p150_y-0p080_pretrained.json
0064_long_screwdriver_llm_lie_x-0p150_y-0p030_pretrained,0064_long_screwdriver_llm_lie_x-0p150_y-0p030,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.06702924300182188,58.22472327550112,0.055138343059413605,46.51919770393226,0.24678141369669865,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0064_long_screwdriver_llm_lie_x-0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0064_long_screwdriver_llm_lie_x-0p150_y-0p030_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0064_long_screwdriver_llm_lie_x-0p150_y-0p030_pretrained.json
0065_long_screwdriver_llm_lie_x+0p000_y-0p030_pretrained,0065_long_screwdriver_llm_lie_x+0p000_y-0p030,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.07295794658446145,58.06266576338568,0.06450797977734027,47.48296292418235,0.2522010987289108,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0065_long_screwdriver_llm_lie_x+0p000_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0065_long_screwdriver_llm_lie_x+0p000_y-0p030_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0065_long_screwdriver_llm_lie_x+0p000_y-0p030_pretrained.json
0066_long_screwdriver_llm_lie_x+0p150_y-0p030_pretrained,0066_long_screwdriver_llm_lie_x+0p150_y-0p030,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.1384079178832506,77.79003814209813,0.09573889563150084,53.31925712850081,0.33363111299803044,169.8866200027528,9,100,100,cycle_to_predefined_length,forward_repeat,execution_failure,eval_timeout,eval.py timed out after 600.0s. See experiments/results/thesis_main_v3_v1/execution/artifacts/0066_long_screwdriver_llm_lie_x+0p150_y-0p030_pretrained/stderr.txt,experiments/results/thesis_main_v3_v1/execution/artifacts/0066_long_screwdriver_llm_lie_x+0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0066_long_screwdriver_llm_lie_x+0p150_y-0p030_pretrained/trace.json,long_screwdriver,,True,execution/replay/trials/0066_long_screwdriver_llm_lie_x+0p150_y-0p030_pretrained.json
0067_long_screwdriver_llm_only_x-0p150_y-0p130_pretrained,0067_long_screwdriver_llm_only_x-0p150_y-0p130,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,49.0,49,0.007880220646178092,0.067850066490311,48.35396436553312,0.04948730319586706,34.949971523713664,0.07022036216002095,16.051159680765558,100,100,100,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0067_long_screwdriver_llm_only_x-0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0067_long_screwdriver_llm_only_x-0p150_y-0p130_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0067_long_screwdriver_llm_only_x-0p150_y-0p130_pretrained.json
0068_long_screwdriver_llm_only_x+0p000_y-0p130_pretrained,0068_long_screwdriver_llm_only_x+0p000_y-0p130,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,66.0,66,0.002023608768971332,0.08027938224576828,92.75215601490805,0.06583115157186208,79.66271644032982,0.0768285703130424,16.051148373989424,100,100,100,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0068_long_screwdriver_llm_only_x+0p000_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0068_long_screwdriver_llm_only_x+0p000_y-0p130_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0068_long_screwdriver_llm_only_x+0p000_y-0p130_pretrained.json
0069_long_screwdriver_llm_only_x+0p150_y-0p130_pretrained,0069_long_screwdriver_llm_only_x+0p150_y-0p130,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,43.0,43,0.0009727626459143969,0.10661776832803113,62.81301455861429,0.07313290621515213,45.58191361122555,0.2663574974388525,16.051148373989424,100,100,100,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0069_long_screwdriver_llm_only_x+0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0069_long_screwdriver_llm_only_x+0p150_y-0p130_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0069_long_screwdriver_llm_only_x+0p150_y-0p130_pretrained.json
0070_long_screwdriver_llm_only_x-0p150_y-0p080_pretrained,0070_long_screwdriver_llm_only_x-0p150_y-0p080,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,43.0,43,0.0018433179723502304,0.08382566581237218,63.070559186430685,0.05726188909977901,44.48672583535324,0.07654703880755123,16.051159680765558,100,100,100,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0070_long_screwdriver_llm_only_x-0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0070_long_screwdriver_llm_only_x-0p150_y-0p080_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0070_long_screwdriver_llm_only_x-0p150_y-0p080_pretrained.json
0071_long_screwdriver_llm_only_x+0p000_y-0p080_pretrained,0071_long_screwdriver_llm_only_x+0p000_y-0p080,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,48.0,48,0.004389815627743635,0.10955228204675703,74.72732922256475,0.07651543396102378,57.03545759634553,0.01973690067285249,16.051159680765558,100,100,100,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0071_long_screwdriver_llm_only_x+0p000_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0071_long_screwdriver_llm_only_x+0p000_y-0p080_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0071_long_screwdriver_llm_only_x+0p000_y-0p080_pretrained.json
0072_long_screwdriver_llm_only_x+0p150_y-0p080_pretrained,0072_long_screwdriver_llm_only_x+0p150_y-0p080,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,45.0,45,0.0013850415512465374,0.15495965716648724,71.92128124952742,0.11594584689419023,56.84777762273912,0.07204328140536442,16.051159680765558,100,100,100,identity,,,,,experiments/results/thesis_main_v3_v1/execution/artifacts/0072_long_screwdriver_llm_only_x+0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v1/execution/artifacts/0072_long_screwdriver_llm_only_x+0p150_y-0p080_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0072_long_screwdriver_llm_only_x+0p150_y-0p080_pretrained.json
