trial_id,geometry_trial_id,object_name,task_name,mode,policy_variant,benchmark_cell,seed,execution_success,goal_completion_pct,peak_success_count,tracking_success_rate,translation_rmse_m,rotation_rmse_deg,mean_translation_error_m,mean_rotation_error_deg,final_translation_error_m,final_rotation_error_deg,failure_stage,failure_category,error,artifact_dir,trace_path,resolved_baseline_object,eval_returncode,produced_eval_json,replay_artifact_path
0068_long_screwdriver_llm_only_x+0p000_y-0p200_pretrained,0068_long_screwdriver_llm_only_x+0p000_y-0p200,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0,0.0665932317907724,16.8417763647519,0.061200193161474715,12.834374873852568,0.03728835120280781,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0068_long_screwdriver_llm_only_x+0p000_y-0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0068_long_screwdriver_llm_only_x+0p000_y-0p200_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0068_long_screwdriver_llm_only_x+0p000_y-0p200_pretrained.json
0069_long_screwdriver_llm_only_x+0p350_y-0p200_pretrained,0069_long_screwdriver_llm_only_x+0p350_y-0p200,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0,0.15987657688703794,24.778305641937997,0.14607976160116673,20.802590874450303,0.25045270986953,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0069_long_screwdriver_llm_only_x+0p350_y-0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0069_long_screwdriver_llm_only_x+0p350_y-0p200_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0069_long_screwdriver_llm_only_x+0p350_y-0p200_pretrained.json
0070_long_screwdriver_llm_only_x-0p350_y+0p000_pretrained,0070_long_screwdriver_llm_only_x-0p350_y+0p000,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,75.0,75,0.0,0.12457675091958281,40.56278532892234,0.09546748491185805,27.439617911729123,0.07611027653299665,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0070_long_screwdriver_llm_only_x-0p350_y+0p000_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0070_long_screwdriver_llm_only_x-0p350_y+0p000_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0070_long_screwdriver_llm_only_x-0p350_y+0p000_pretrained.json
0071_long_screwdriver_llm_only_x+0p000_y+0p000_pretrained,0071_long_screwdriver_llm_only_x+0p000_y+0p000,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,73.91304347826087,74,0.0,0.17766252698903753,67.73966957813771,0.11792535716696967,55.49662168950179,0.038278098744997324,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0071_long_screwdriver_llm_only_x+0p000_y+0p000_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0071_long_screwdriver_llm_only_x+0p000_y+0p000_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0071_long_screwdriver_llm_only_x+0p000_y+0p000_pretrained.json
0072_long_screwdriver_llm_only_x+0p350_y+0p000_pretrained,0072_long_screwdriver_llm_only_x+0p350_y+0p000,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,75.0,75,0.0,0.12750437022061992,26.026790572104645,0.11220028054073412,20.107083800665443,0.12160391137733619,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0072_long_screwdriver_llm_only_x+0p350_y+0p000_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0072_long_screwdriver_llm_only_x+0p350_y+0p000_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0072_long_screwdriver_llm_only_x+0p350_y+0p000_pretrained.json
0073_long_screwdriver_llm_only_x-0p350_y+0p200_pretrained,0073_long_screwdriver_llm_only_x-0p350_y+0p200,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0,0.08001099764736247,13.813216332155228,0.077063408436476,11.349477972040956,0.09146394032906846,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0073_long_screwdriver_llm_only_x-0p350_y+0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0073_long_screwdriver_llm_only_x-0p350_y+0p200_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0073_long_screwdriver_llm_only_x-0p350_y+0p200_pretrained.json
0074_long_screwdriver_llm_only_x+0p000_y+0p200_pretrained,0074_long_screwdriver_llm_only_x+0p000_y+0p200,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0,0.13859212988753392,18.226309938015387,0.13002269120837348,14.073129247566905,0.17518183352509578,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0074_long_screwdriver_llm_only_x+0p000_y+0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0074_long_screwdriver_llm_only_x+0p000_y+0p200_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0074_long_screwdriver_llm_only_x+0p000_y+0p200_pretrained.json
0075_long_screwdriver_llm_only_x+0p350_y+0p200_pretrained,0075_long_screwdriver_llm_only_x+0p350_y+0p200,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0,0.17105728157758007,14.477747291834426,0.1570419636828996,12.461191484011133,0.22338613002434152,0.0,,,,experiments/results/thesis_main_v3/execution/artifacts/0075_long_screwdriver_llm_only_x+0p350_y+0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0075_long_screwdriver_llm_only_x+0p350_y+0p200_pretrained/trace.json,long_screwdriver,0.0,True,execution/replay/trials/0075_long_screwdriver_llm_only_x+0p350_y+0p200_pretrained.json
0076_short_screwdriver_predefined_pretrained,0076_short_screwdriver_predefined,short_screwdriver,spin_vertical,predefined,pretrained,predefined + pretrained,0,True,100.0,100,0.004624277456647399,0.05395373084106451,57.99555459811657,0.048942083690958184,46.3340862054149,0.06859591842387236,7.862665839962122,,,,experiments/results/thesis_main_v3/execution/artifacts/0076_short_screwdriver_predefined_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0076_short_screwdriver_predefined_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0076_short_screwdriver_predefined_pretrained.json
0077_short_screwdriver_llm_lie_x-0p350_y-0p200_pretrained,0077_short_screwdriver_llm_lie_x-0p350_y-0p200,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.1408389447015696,57.53384467832473,0.10887723456604641,49.430530786113884,0.3484654315090038,89.40875413685426,,,,experiments/results/thesis_main_v3/execution/artifacts/0077_short_screwdriver_llm_lie_x-0p350_y-0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0077_short_screwdriver_llm_lie_x-0p350_y-0p200_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0077_short_screwdriver_llm_lie_x-0p350_y-0p200_pretrained.json
0078_short_screwdriver_llm_lie_x+0p000_y-0p200_pretrained,0078_short_screwdriver_llm_lie_x+0p000_y-0p200,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.1434694972750969,63.780681792224506,0.10647503411257919,53.459998366483084,0.33839746451029323,89.40875413685426,,,,experiments/results/thesis_main_v3/execution/artifacts/0078_short_screwdriver_llm_lie_x+0p000_y-0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0078_short_screwdriver_llm_lie_x+0p000_y-0p200_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0078_short_screwdriver_llm_lie_x+0p000_y-0p200_pretrained.json
0079_short_screwdriver_llm_lie_x+0p350_y-0p200_pretrained,0079_short_screwdriver_llm_lie_x+0p350_y-0p200,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.15618723238802235,57.235798625674114,0.11591558237816062,48.52642770119937,0.4308248312889178,89.40875413685426,,,,experiments/results/thesis_main_v3/execution/artifacts/0079_short_screwdriver_llm_lie_x+0p350_y-0p200_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0079_short_screwdriver_llm_lie_x+0p350_y-0p200_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0079_short_screwdriver_llm_lie_x+0p350_y-0p200_pretrained.json
0080_short_screwdriver_llm_lie_x-0p350_y+0p000_pretrained,0080_short_screwdriver_llm_lie_x-0p350_y+0p000,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.1078382689390769,59.15793210858668,0.08535587152846767,53.18167380328641,0.2710222260653046,89.40875413685426,,,,experiments/results/thesis_main_v3/execution/artifacts/0080_short_screwdriver_llm_lie_x-0p350_y+0p000_pretrained,experiments/results/thesis_main_v3/execution/artifacts/0080_short_screwdriver_llm_lie_x-0p350_y+0p000_pretrained/trace.json,short_screwdriver,0.0,True,execution/replay/trials/0080_short_screwdriver_llm_lie_x-0p350_y+0p000_pretrained.json
